searchSteps,startWeight,endWeight,exponent,dynamicEnabled,gamesPlayed,wins,winRate,avgRunTime,avgPlanningTime,avgGameTicks,avgNodesEvaluated,avgMostBacktrackedNodes,avgPercentageTravelled
3,1.3,0.7,1.8,true,215,213,0.9907,2433.7581,2426.4000,472.7256,78233.2744,357.7070,0.9986
3,1.3,0.7,2.2,true,215,213,0.9907,2361.0140,2356.9581,472.7581,79806.4698,361.0279,0.9986
3,1.3,0.9,1.8,true,215,213,0.9907,2386.6047,2382.7674,472.8977,81229.3442,372.3628,0.9986
3,1.3,0.9,2.2,true,215,213,0.9907,2403.8605,2399.8930,471.8837,81837.1070,377.7349,0.9986
3,1.5,0.7,1.8,true,215,214,0.9953,2035.9302,2031.7395,478.8140,70117.0372,316.8977,0.9999
3,1.5,0.7,2.2,true,215,213,0.9907,1892.4512,1888.3814,476.8837,65479.4698,314.4186,0.9986
3,1.5,0.9,1.8,true,215,213,0.9907,1951.2651,1947.1116,477.5209,67469.1628,314.5442,0.9986
3,1.5,0.9,2.2,true,215,215,1.0000,1951.8744,1947.7442,477.7488,67257.1535,323.6326,1.0000
