searchSteps,startWeight,endWeight,exponent,dynamicEnabled,gamesPlayed,wins,winRate,avgRunTime,avgPlanningTime,avgGameTicks,avgNodesEvaluated,avgMostBacktrackedNodes,avgPercentageTravelled
3,1.2,0.6,1.5,true,215,213,0.9907,2737.5628,2730.6698,467.9256,93081.7023,410.6047,0.9986
3,1.2,0.6,2.0,true,215,214,0.9953,2746.1814,2742.2047,466.7395,88762.3581,400.1442,0.9987
3,1.2,0.8,1.5,true,215,213,0.9907,2823.7581,2820.0326,466.5767,91027.4465,398.7907,0.9986
3,1.2,0.8,2.0,true,215,214,0.9953,2668.6326,2664.8791,463.8837,86112.4233,400.4837,0.9987
3,1.4,0.6,1.5,true,215,213,0.9907,2390.6233,2386.7581,475.5628,78065.9721,341.0605,0.9986
3,1.4,0.6,2.0,true,215,214,0.9953,2259.3488,2255.2651,475.2000,73656.0279,325.3395,0.9999
3,1.4,0.8,1.5,true,215,214,0.9953,2304.0465,2300.0140,477.8047,74939.6930,336.0651,0.9987
3,1.4,0.8,2.0,true,215,213,0.9907,2280.4279,2276.6186,474.8000,74631.8837,321.6047,0.9986
