searchSteps,startWeight,endWeight,exponent,dynamicEnabled,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
3,1.2,0.6,1.5,true,original,1,true,1.00,1373,419,1299,37,8375,126
3,1.2,0.6,1.5,true,original,2,true,1.00,1934,320,1922,51,7858,63
3,1.2,0.6,1.5,true,original,3,true,1.00,178,258,170,5,917,71
3,1.2,0.6,1.5,true,original,4,true,1.00,2752,469,2737,77,65332,851
3,1.2,0.6,1.5,true,original,5,true,1.00,2734,475,2721,73,29195,696
3,1.2,0.6,1.5,true,original,6,true,1.00,3433,317,3417,100,128747,1000
3,1.2,0.6,1.5,true,original,7,true,1.00,3961,461,3942,119,179204,460
3,1.2,0.6,1.5,true,original,8,true,1.00,26,323,23,1,394,157
3,1.2,0.6,1.5,true,original,9,true,1.00,1703,410,1675,45,22365,271
3,1.2,0.6,1.5,true,original,10,true,1.00,14,275,9,1,282,86
3,1.2,0.6,1.5,true,original,11,true,1.00,214,450,179,5,3260,128
3,1.2,0.6,1.5,true,original,12,true,1.00,9271,591,9265,280,290363,586
3,1.2,0.6,1.5,true,original,13,true,1.00,22,300,19,1,134,9
3,1.2,0.6,1.5,true,original,14,true,1.00,34,352,26,1,352,60
3,1.2,0.6,1.5,true,original,15,true,1.00,11132,839,11074,335,339390,751
3,1.2,0.6,1.5,true,krys,1,true,1.00,9168,558,9128,276,317422,762
3,1.2,0.6,1.5,true,krys,2,true,1.00,3185,434,3160,95,98032,551
3,1.2,0.6,1.5,true,krys,3,true,1.00,10250,504,10246,314,360199,556
3,1.2,0.6,1.5,true,krys,4,true,1.00,9406,510,9376,285,318389,618
3,1.2,0.6,1.5,true,krys,5,true,1.00,40,354,16,1,460,57
3,1.2,0.6,1.5,true,krys,6,true,1.00,8469,405,8459,256,272575,799
3,1.2,0.6,1.5,true,krys,7,true,1.00,58,392,54,2,1552,112
3,1.2,0.6,1.5,true,krys,8,true,1.00,12119,543,12114,373,400243,933
3,1.2,0.6,1.5,true,krys,9,true,1.00,21,393,17,1,552,144
3,1.2,0.6,1.5,true,krys,10,true,1.00,336,398,332,10,10540,613
3,1.2,0.6,1.5,true,krys,11,true,1.00,3336,387,3332,101,106274,504
3,1.2,0.6,1.5,true,krys,12,true,1.00,9588,466,9585,289,324973,998
3,1.2,0.6,1.5,true,krys,13,true,1.00,5580,416,5577,169,194676,800
3,1.2,0.6,1.5,true,krys,14,true,1.00,2081,399,2078,63,62039,760
3,1.2,0.6,1.5,true,krys,15,true,1.00,134,390,131,4,4196,342
3,1.2,0.6,1.5,true,krys,16,true,1.00,4232,451,4222,128,139611,805
3,1.2,0.6,1.5,true,krys,17,true,1.00,8513,483,8511,258,306415,844
3,1.2,0.6,1.5,true,krys,18,true,1.00,398,422,393,12,11641,446
3,1.2,0.6,1.5,true,krys,19,true,1.00,6156,387,6154,186,215417,969
3,1.2,0.6,1.5,true,krys,20,true,1.00,3146,415,3127,97,108566,544
