searchSteps,startWeight,endWeight,exponent,dynamicEnabled,gamesPlayed,wins,winRate,avgRunTime,avgPlanningTime,avgGameTicks,avgNodesEvaluated,avgMostBacktrackedNodes,avgPercentageTravelled
3,0.7,1.3,0.6,true,215,209,0.9721,8211.5349,8207.2279,412.1953,284152.0047,966.8884,0.9895
3,0.7,1.3,1.4,true,215,211,0.9814,6920.4698,6918.4186,409.7302,226200.7209,924.6651,0.9934
3,0.7,1.5,0.6,true,215,199,0.9256,9670.7349,9669.5209,420.2279,337250.1674,1008.9349,0.9572
3,0.7,1.5,1.4,true,215,210,0.9767,7772.3907,7770.7442,407.8093,260439.4140,936.8791,0.9915
3,0.9,1.3,0.6,true,215,212,0.9860,4627.3163,4624.7070,430.3628,153983.8744,781.8698,0.9958
3,0.9,1.3,1.4,true,215,213,0.9907,4592.4000,4589.6744,431.8930,152140.4512,770.6744,0.9977
3,0.9,1.5,0.6,true,215,208,0.9674,6737.9907,6735.8279,430.8047,231895.8186,893.2651,0.9922
3,0.9,1.5,1.4,true,215,213,0.9907,4935.9070,4933.4558,424.3023,163225.9070,807.8140,0.9982
