searchSteps,startWeight,endWeight,exponent,dynamicEnabled,gamesPlayed,wins,winRate,avgRunTime,avgPlanningTime,avgGameTicks,avgNodesEvaluated,avgMostBacktrackedNodes,avgPercentageTravelled
3,1.0,1.2,1.5,true,215,214,0.9953,3586.4233,3580.1535,442.2000,119117.3023,612.7302,0.9986
3,1.0,1.2,2.0,true,215,213,0.9907,3645.2977,3641.8605,446.0558,120628.0140,600.7674,0.9973
3,1.0,1.4,1.5,true,215,213,0.9907,3800.7767,3797.4837,442.4047,126693.5349,646.4233,0.9973
3,1.0,1.4,2.0,true,215,212,0.9860,4072.7070,4069.5721,443.1349,136112.8000,640.6233,0.9968
3,1.2,1.2,1.5,true,215,213,0.9907,2737.2326,2733.4744,465.7767,92206.8233,433.7163,0.9982
3,1.2,1.2,2.0,true,215,213,0.9907,2733.5535,2729.8186,465.0419,92823.5628,440.5163,0.9982
3,1.2,1.4,1.5,true,215,214,0.9953,2729.9023,2726.2977,461.3860,93501.7535,475.7070,0.9999
3,1.2,1.4,2.0,true,215,214,0.9953,2790.7860,2787.2047,462.6186,95210.2279,456.2930,0.9987
