searchSteps,startWeight,endWeight,exponent,dynamicEnabled,gamesPlayed,wins,winRate,avgRunTime,avgPlanningTime,avgGameTicks,avgNodesEvaluated,avgMostBacktrackedNodes,avgPercentageTravelled
3,1.1,0.7,2.4,true,215,215,1.0000,1439.2047,1435.4047,460.7674,119026.7953,688.0233,1.0000
3,1.1,0.7,2.8,true,215,215,1.0000,1422.3256,1420.4837,460.3023,119410.2791,703.9674,1.0000
3,1.1,1.3,2.4,true,215,215,1.0000,1475.7116,1473.4837,456.1721,122582.3023,763.5349,1.0000
3,1.1,1.3,2.8,true,215,215,1.0000,1440.3628,1438.3302,455.7302,119383.4512,752.1628,1.0000
3,1.7,0.7,2.4,true,215,215,1.0000,937.2744,935.1256,482.1023,82421.1767,446.9023,1.0000
3,1.7,0.7,2.8,true,215,214,0.9953,992.0698,989.4419,482.1488,87914.2744,427.9907,0.9999
3,1.7,1.3,2.4,true,215,215,1.0000,923.7442,921.6372,485.1628,80668.4279,427.6884,1.0000
3,1.7,1.3,2.8,true,215,215,1.0000,944.4279,942.4093,485.2372,82553.7349,403.2419,1.0000
