searchSteps,startWeight,endWeight,exponent,dynamicEnabled,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
3,1.2,0.8,2.0,true,krys,29,true,1.00,6189,483,6188,188,526035,1515
3,1.2,0.8,2.0,true,krys,30,true,1.00,10288,504,10287,312,827905,2350
3,1.2,0.8,2.0,true,krys,31,true,1.00,21,403,17,1,1392,555
3,1.2,0.8,2.0,true,krys,32,true,1.00,14,448,12,1,947,213
3,1.2,0.8,2.0,true,krys,33,true,1.00,19,429,17,1,1289,256
3,1.2,0.8,2.0,true,krys,34,true,1.00,88,430,86,3,7211,792
3,1.2,0.8,2.0,true,krys,35,true,1.00,3103,403,3101,94,271330,2792
3,1.2,0.8,2.0,true,krys,36,true,1.00,11689,448,11674,355,966323,2150
3,1.2,0.8,2.0,true,krys,37,true,1.00,560,486,559,17,45963,1400
3,1.2,0.8,2.0,true,krys,38,true,1.00,1084,457,1081,33,96733,1573
3,1.2,0.8,2.0,true,krys,39,true,1.00,10777,428,10776,328,904910,1312
3,1.2,0.8,2.0,true,krys,40,true,1.00,22,437,20,1,1793,573
3,1.2,0.8,2.0,true,krys,41,true,1.00,7608,419,7607,231,643942,1145
3,1.2,0.8,2.0,true,krys,42,true,1.00,67,407,65,2,5101,659
3,1.2,0.8,2.0,true,krys,43,true,1.00,57,372,55,2,2763,486
3,1.2,0.8,2.0,true,krys,44,true,1.00,30,477,26,1,2082,1207
3,1.2,0.8,2.0,true,krys,45,true,1.00,29,397,27,1,2126,440
3,1.2,0.8,2.0,true,krys,46,true,1.00,2167,442,2167,66,176765,1059
3,1.2,0.8,2.0,true,krys,47,true,1.00,18,459,16,1,1236,276
3,1.2,0.8,2.0,true,krys,48,true,1.00,11,363,9,1,711,104
3,1.2,0.8,2.0,true,krys,49,true,1.00,30,440,28,1,1990,460
3,1.2,0.8,2.0,true,krys,50,true,1.00,3440,463,3438,104,288332,1641
3,1.2,0.8,2.0,true,krys,51,true,1.00,13,397,11,1,818,456
3,1.2,0.8,2.0,true,krys,52,true,1.00,1519,463,1517,46,116619,1456
3,1.2,0.8,2.0,true,krys,53,true,1.00,4144,485,4143,128,330332,995
3,1.2,0.8,2.0,true,krys,54,true,1.00,1023,468,1020,31,88929,1665
3,1.2,0.8,2.0,true,krys,55,true,1.00,1456,462,1454,44,124367,1464
3,1.2,0.8,2.0,true,krys,56,true,1.00,11,345,8,1,659,297
3,1.2,0.8,2.0,true,krys,57,true,1.00,10,345,8,1,528,69
3,1.2,0.8,2.0,true,krys,58,true,1.00,7768,449,7767,241,638466,2383
3,1.2,0.8,2.0,true,krys,59,true,1.00,68,441,63,2,4529,977
3,1.2,0.8,2.0,true,krys,60,true,1.00,8998,431,8982,272,736044,2598
3,1.2,0.8,2.0,true,krys,61,true,1.00,28,418,26,1,2231,447
3,1.2,0.8,2.0,true,krys,62,true,1.00,3233,470,3231,98,240065,2121
3,1.2,0.8,2.0,true,krys,63,true,1.00,13647,583,13624,413,1100874,2251
3,1.2,0.8,2.0,true,krys,64,true,1.00,1346,504,1343,41,123641,1237
3,1.2,0.8,2.0,true,krys,65,true,1.00,8574,435,8573,263,686792,1713
3,1.2,0.8,2.0,true,krys,66,true,1.00,5338,462,5336,162,411211,1151
3,1.2,0.8,2.0,true,krys,67,true,1.00,10329,530,10328,316,903480,2183
3,1.2,0.8,2.0,true,krys,68,true,1.00,6,378,4,1,286,85
3,1.2,0.8,2.0,true,krys,69,true,1.00,3929,527,3927,119,333711,1144
3,1.2,0.8,2.0,true,krys,70,true,1.00,11751,511,11749,356,986662,2579
3,1.2,0.8,2.0,true,krys,71,true,1.00,9,404,7,1,623,244
3,1.2,0.8,2.0,true,krys,72,true,1.00,31,403,29,1,1373,812
3,1.2,0.8,2.0,true,krys,73,true,1.00,10230,496,10229,311,839933,2614
3,1.2,0.8,2.0,true,krys,74,true,1.00,100,388,98,3,7451,1394
3,1.2,0.8,2.0,true,krys,75,true,1.00,31,415,29,1,2078,675
3,1.2,0.8,2.0,true,krys,76,true,1.00,4221,384,4220,128,367753,1964
3,1.2,0.8,2.0,true,krys,77,true,1.00,13,380,11,1,852,234
3,1.2,0.8,2.0,true,krys,78,true,1.00,4219,422,4217,131,376094,2771
3,1.2,0.8,2.0,true,krys,79,true,1.00,18,379,17,1,1165,916
3,1.2,0.8,2.0,true,krys,80,true,1.00,24,447,22,1,1594,485
3,1.2,0.8,2.0,true,krys,81,true,1.00,16,382,14,1,1104,363
3,1.2,0.8,2.0,true,krys,82,true,1.00,24,403,22,1,1662,795
3,1.2,0.8,2.0,true,krys,83,true,1.00,9747,444,9746,296,831564,1124
3,1.2,0.8,2.0,true,krys,84,true,1.00,17,389,15,1,1102,224
3,1.2,0.8,2.0,true,krys,85,true,1.00,29,473,25,1,2170,361
3,1.2,0.8,2.0,true,krys,86,true,1.00,8470,505,8469,257,724943,2387
3,1.2,0.8,2.0,true,krys,87,true,1.00,56,410,54,2,3963,577
3,1.2,0.8,2.0,true,krys,88,true,1.00,26,472,24,1,2016,810
3,1.2,0.8,2.0,true,krys,89,true,1.00,17,394,15,1,1071,213
3,1.2,0.8,2.0,true,krys,90,true,1.00,142,386,140,5,12756,1110
3,1.2,0.8,2.0,true,krys,91,true,1.00,18,396,16,1,1291,445
3,1.2,0.8,2.0,true,krys,92,true,1.00,11425,453,11422,351,898712,2353
3,1.2,0.8,2.0,true,krys,93,true,1.00,18,412,16,1,1319,850
3,1.2,0.8,2.0,true,krys,94,true,1.00,16,381,14,1,1134,427
3,1.2,0.8,2.0,true,krys,95,true,1.00,560,398,557,17,38986,1140
3,1.2,0.8,2.0,true,krys,96,true,1.00,14,390,11,1,876,100
3,1.2,0.8,2.0,true,krys,97,true,1.00,85,423,83,3,6453,2173
3,1.2,0.8,2.0,true,krys,98,true,1.00,3235,500,3233,102,268804,1728
3,1.2,0.8,2.0,true,krys,99,true,1.00,29,419,27,1,1993,293
3,1.2,0.8,2.0,true,krys,100,true,1.00,5,376,3,1,274,52
3,1.2,0.8,2.0,true,patternCount,1,true,1.00,8343,511,8342,253,807465,1805
3,1.2,0.8,2.0,true,patternCount,2,true,1.00,20,583,16,1,1150,161
3,1.2,0.8,2.0,true,patternCount,3,true,1.00,22,551,19,1,1468,556
3,1.2,0.8,2.0,true,patternCount,4,true,1.00,6,468,4,1,257,20
3,1.2,0.8,2.0,true,patternCount,5,true,1.00,113,478,98,3,1329,260
3,1.2,0.8,2.0,true,patternCount,6,true,1.00,28,430,20,1,370,121
3,1.2,0.8,2.0,true,patternCount,7,true,1.00,45,537,41,2,1236,179
3,1.2,0.8,2.0,true,patternCount,8,true,1.00,14962,527,14962,454,1438312,2489
3,1.2,0.8,2.0,true,patternCount,9,true,1.00,34,474,22,1,902,191
3,1.2,0.8,2.0,true,patternCount,10,true,1.00,19,455,17,1,864,160
3,1.2,0.8,2.0,true,patternCount,11,true,1.00,33,533,22,1,1133,405
3,1.2,0.8,2.0,true,patternCount,12,true,1.00,17,470,15,1,1119,321
3,1.2,0.8,2.0,true,patternCount,13,true,1.00,59,531,56,2,1512,265
3,1.2,0.8,2.0,true,patternCount,14,true,1.00,22,454,20,1,831,342
3,1.2,0.8,2.0,true,patternCount,15,true,1.00,22,471,3,1,264,13
3,1.2,0.8,2.0,true,patternCount,16,true,1.00,30,496,24,1,1231,298
3,1.2,0.8,2.0,true,patternCount,17,true,1.00,12,452,10,1,817,171
3,1.2,0.8,2.0,true,patternCount,18,true,1.00,10,454,8,1,580,42
3,1.2,0.8,2.0,true,patternCount,19,true,1.00,15,458,13,1,930,164
3,1.2,0.8,2.0,true,patternCount,20,true,1.00,13,545,11,1,791,268
3,1.2,0.8,2.0,true,patternCount,21,true,1.00,10,468,8,1,634,132
3,1.2,0.8,2.0,true,patternCount,22,true,1.00,23,493,21,1,1900,402
3,1.2,0.8,2.0,true,patternCount,23,true,1.00,20,519,17,1,1673,558
3,1.2,0.8,2.0,true,patternCount,24,true,1.00,24,471,22,1,1942,426
3,1.2,0.8,2.0,true,patternCount,25,true,1.00,13,474,11,1,834,293
3,1.2,0.8,2.0,true,patternCount,26,true,1.00,11,498,9,1,611,90
3,1.2,0.8,2.0,true,patternCount,27,true,1.00,24,531,21,1,1611,385
3,1.2,0.8,2.0,true,patternCount,28,true,1.00,10,462,8,1,592,109
3,1.2,0.8,2.0,true,patternCount,29,true,1.00,10,452,8,1,576,185
3,1.2,0.8,2.0,true,patternCount,30,true,1.00,6,490,4,1,310,36
3,1.2,0.8,2.0,true,patternCount,31,true,1.00,28,569,25,1,1084,124
3,1.2,0.8,2.0,true,patternCount,32,true,1.00,18,697,12,1,892,119
3,1.2,0.8,2.0,true,patternCount,33,true,1.00,12,551,9,1,652,43
3,1.2,0.8,2.0,true,patternCount,34,true,1.00,19,580,16,1,1164,170
3,1.2,0.8,2.0,true,patternCount,35,true,1.00,15,489,13,1,991,425
3,1.2,0.8,2.0,true,patternCount,36,true,1.00,15,595,12,1,897,122
3,1.2,0.8,2.0,true,patternCount,37,true,1.00,11,491,9,1,570,107
3,1.2,0.8,2.0,true,patternCount,38,true,1.00,21,723,18,1,1331,245
3,1.2,0.8,2.0,true,patternCount,39,true,1.00,13,509,10,1,768,87
3,1.2,0.8,2.0,true,patternCount,40,true,1.00,12,527,9,1,744,155
3,1.2,0.8,2.0,true,patternCount,41,true,1.00,12,561,8,1,647,156
3,1.2,0.8,2.0,true,patternCount,42,true,1.00,9,511,7,1,491,53
3,1.2,0.8,2.0,true,patternCount,43,true,1.00,8,530,7,1,480,187
3,1.2,0.8,2.0,true,patternCount,44,true,1.00,13,448,10,1,738,272
3,1.2,0.8,2.0,true,patternCount,45,true,1.00,11,559,8,1,560,40
3,1.2,0.8,2.0,true,patternCount,46,true,1.00,10,490,8,1,563,76
3,1.2,0.8,2.0,true,patternCount,47,true,1.00,11,556,7,1,514,52
3,1.2,0.8,2.0,true,patternCount,48,true,1.00,10,455,8,1,586,147
3,1.2,0.8,2.0,true,patternCount,49,true,1.00,21,511,19,1,1436,221
3,1.2,0.8,2.0,true,patternCount,50,true,1.00,19,524,17,1,1372,319
3,1.2,0.8,2.0,true,patternCount,51,true,1.00,11,541,8,1,572,116
3,1.2,0.8,2.0,true,patternCount,52,true,1.00,11,516,9,1,622,241
3,1.2,0.8,2.0,true,patternCount,53,true,1.00,6,474,4,1,281,26
3,1.2,0.8,2.0,true,patternCount,54,true,1.00,8,556,6,1,421,29
3,1.2,0.8,2.0,true,patternCount,55,true,1.00,13,528,11,1,825,131
3,1.2,0.8,2.0,true,patternCount,56,true,1.00,8,452,6,1,423,58
3,1.2,0.8,2.0,true,patternCount,57,true,1.00,10,447,8,1,554,91
3,1.2,0.8,2.0,true,patternCount,58,true,1.00,19,517,16,1,1282,191
3,1.2,0.8,2.0,true,patternCount,59,true,1.00,8,441,6,1,465,90
3,1.2,0.8,2.0,true,patternCount,60,true,1.00,12,532,9,1,643,68
3,1.2,0.8,2.0,true,patternCount,61,true,1.00,12,571,10,1,705,122
3,1.2,0.8,2.0,true,patternCount,62,true,1.00,7,516,4,1,337,27
3,1.2,0.8,2.0,true,patternCount,63,true,1.00,9,475,8,1,468,128
3,1.2,0.8,2.0,true,patternCount,64,true,1.00,13,450,11,1,823,133
3,1.2,0.8,2.0,true,patternCount,65,true,1.00,25,442,8,1,517,99
3,1.2,0.8,2.0,true,patternCount,66,true,1.00,7,487,5,1,350,37
3,1.2,0.8,2.0,true,patternCount,67,true,1.00,12,466,9,1,702,86
3,1.2,0.8,2.0,true,patternCount,68,true,1.00,23,558,21,1,785,170
3,1.2,0.8,2.0,true,patternCount,69,true,1.00,22,511,20,1,994,274
3,1.2,0.8,2.0,true,patternCount,70,true,1.00,7,475,5,1,430,92
3,1.2,0.8,2.0,true,patternCount,71,true,1.00,11,534,8,1,646,85
3,1.2,0.8,2.0,true,patternCount,72,true,1.00,12,421,10,1,753,284
3,1.2,0.8,2.0,true,patternCount,73,true,1.00,19,609,16,1,1207,180
3,1.2,0.8,2.0,true,patternCount,74,true,1.00,14,516,12,1,876,219
3,1.2,0.8,2.0,true,patternCount,75,true,1.00,11,466,9,1,618,151
3,1.2,0.8,2.0,true,patternCount,76,true,1.00,7,483,5,1,331,47
3,1.2,0.8,2.0,true,patternCount,77,true,1.00,12,487,10,1,756,209
3,1.2,0.8,2.0,true,patternCount,78,true,1.00,13,471,11,1,963,262
3,1.2,0.8,2.0,true,patternCount,79,true,1.00,5,467,3,1,280,34
3,1.2,0.8,2.0,true,patternCount,80,true,1.00,26,554,23,1,1724,211
3,1.2,0.8,2.0,true,patternCount,81,true,1.00,18,482,16,1,1340,447
3,1.2,0.8,2.0,true,patternCount,82,true,1.00,9,489,7,1,537,193
3,1.2,0.8,2.0,true,patternCount,83,true,1.00,11,435,8,1,613,68
3,1.2,0.8,2.0,true,patternCount,84,true,1.00,22,483,11,1,897,149
3,1.2,0.8,2.0,true,patternCount,85,true,1.00,9,526,7,1,544,56
3,1.2,0.8,2.0,true,patternCount,86,true,1.00,12,565,8,1,565,71
3,1.2,0.8,2.0,true,patternCount,87,true,1.00,11,495,8,1,609,177
3,1.2,0.8,2.0,true,patternCount,88,true,1.00,15,579,12,1,972,186
3,1.2,0.8,2.0,true,patternCount,89,true,1.00,10,463,8,1,542,107
3,1.2,0.8,2.0,true,patternCount,90,true,1.00,12,504,10,1,752,316
3,1.2,0.8,2.0,true,patternCount,91,true,1.00,16,500,13,1,987,207
3,1.2,0.8,2.0,true,patternCount,92,true,1.00,12,494,10,1,722,171
3,1.2,0.8,2.0,true,patternCount,93,true,1.00,11,526,8,1,607,64
3,1.2,0.8,2.0,true,patternCount,94,true,1.00,11,470,9,1,655,254
3,1.2,0.8,2.0,true,patternCount,95,true,1.00,14,430,12,1,860,119
3,1.2,0.8,2.0,true,patternCount,96,true,1.00,15,608,12,1,838,84
3,1.2,0.8,2.0,true,patternCount,97,true,1.00,6,487,4,1,299,38
3,1.2,0.8,2.0,true,patternCount,98,true,1.00,7,489,5,1,410,146
3,1.2,0.8,2.0,true,patternCount,99,true,1.00,18,595,16,1,1165,380
3,1.2,0.8,2.0,true,patternCount,100,true,1.00,14,492,11,1,925,322
3,1.2,1.0,2.0,true,original,1,true,1.00,8,410,6,1,393,66
3,1.2,1.0,2.0,true,original,2,true,1.00,12,374,11,1,698,153
3,1.2,1.0,2.0,true,original,3,true,1.00,4,269,3,1,216,47
3,1.2,1.0,2.0,true,original,4,true,1.00,1978,467,1977,60,163733,1099
3,1.2,1.0,2.0,true,original,5,true,1.00,31,514,30,1,2228,819
3,1.2,1.0,2.0,true,original,6,true,1.00,2601,287,2600,79,227038,1676
3,1.2,1.0,2.0,true,original,7,true,1.00,19,457,17,1,1227,311
3,1.2,1.0,2.0,true,original,8,true,1.00,7,329,7,1,440,54
3,1.2,1.0,2.0,true,original,9,true,1.00,16,394,15,1,1086,266
3,1.2,1.0,2.0,true,original,10,true,1.00,5,275,3,1,263,70
3,1.2,1.0,2.0,true,original,11,true,1.00,13,463,11,1,739,125
3,1.2,1.0,2.0,true,original,12,true,1.00,825,550,823,25,66625,864
3,1.2,1.0,2.0,true,original,13,true,1.00,3,299,2,1,128,9
3,1.2,1.0,2.0,true,original,14,true,1.00,6,352,4,1,372,57
3,1.2,1.0,2.0,true,original,15,true,1.00,101,843,97,3,7146,429
3,1.2,1.0,2.0,true,krys,1,true,1.00,9447,536,9445,288,812669,2311
3,1.2,1.0,2.0,true,krys,2,true,1.00,15,409,13,1,1016,168
3,1.2,1.0,2.0,true,krys,3,true,1.00,8054,498,8053,258,711359,2368
3,1.2,1.0,2.0,true,krys,4,true,1.00,5158,536,5156,156,408408,1541
3,1.2,1.0,2.0,true,krys,5,true,1.00,5,349,3,1,282,59
3,1.2,1.0,2.0,true,krys,6,true,1.00,26,421,24,1,1885,745
3,1.2,1.0,2.0,true,krys,7,true,1.00,12,391,10,1,802,275
3,1.2,1.0,2.0,true,krys,8,true,1.00,2047,475,2045,62,155668,902
3,1.2,1.0,2.0,true,krys,9,true,1.00,6,391,5,1,378,97
3,1.2,1.0,2.0,true,krys,10,true,1.00,31,403,29,1,2492,2135
3,1.2,1.0,2.0,true,krys,11,true,1.00,22,414,19,1,1481,275
3,1.2,1.0,2.0,true,krys,12,true,1.00,8039,419,8038,244,664006,2604
3,1.2,1.0,2.0,true,krys,13,true,1.00,27,418,26,1,2123,780
3,1.2,1.0,2.0,true,krys,14,true,1.00,20,396,18,1,1277,729
3,1.2,1.0,2.0,true,krys,15,true,1.00,22,403,20,1,1717,425
3,1.2,1.0,2.0,true,krys,16,true,1.00,28,447,26,1,1981,728
3,1.2,1.0,2.0,true,krys,17,true,1.00,134,487,130,4,11118,694
3,1.2,1.0,2.0,true,krys,18,true,1.00,24,424,22,1,1689,968
3,1.2,1.0,2.0,true,krys,19,true,1.00,5513,401,5511,167,467767,1940
3,1.2,1.0,2.0,true,krys,20,true,1.00,33,475,31,1,2553,536
3,1.2,1.0,2.0,true,krys,21,true,1.00,9,376,7,1,538,75
3,1.2,1.0,2.0,true,krys,22,true,1.00,6,374,5,1,370,75
3,1.2,1.0,2.0,true,krys,23,true,1.00,56,488,53,2,4374,281
3,1.2,1.0,2.0,true,krys,24,true,1.00,7811,463,7810,238,646016,2715
3,1.2,1.0,2.0,true,krys,25,true,1.00,26,397,24,1,2023,1128
3,1.2,1.0,2.0,true,krys,26,true,1.00,31,387,29,1,2558,1383
3,1.2,1.0,2.0,true,krys,27,true,1.00,5771,417,5770,175,493455,2765
3,1.2,1.0,2.0,true,krys,28,true,1.00,3056,463,3054,93,252474,1452
3,1.2,1.0,2.0,true,krys,29,true,1.00,6190,483,6188,188,542719,1504
3,1.2,1.0,2.0,true,krys,30,true,1.00,9651,473,9650,293,807356,2495
3,1.2,1.0,2.0,true,krys,31,true,1.00,20,428,18,1,1522,583
3,1.2,1.0,2.0,true,krys,32,true,1.00,15,399,14,1,1100,405
3,1.2,1.0,2.0,true,krys,33,true,1.00,18,430,16,1,1227,277
3,1.2,1.0,2.0,true,krys,34,true,1.00,348,453,346,11,29702,455
3,1.2,1.0,2.0,true,krys,35,true,1.00,3102,405,3101,94,279405,2815
3,1.2,1.0,2.0,true,krys,36,true,1.00,8473,472,8470,256,705089,2551
3,1.2,1.0,2.0,true,krys,37,true,1.00,2772,469,2771,84,258096,2517
3,1.2,1.0,2.0,true,krys,38,true,1.00,4144,478,4142,126,379764,772
3,1.2,1.0,2.0,true,krys,39,true,1.00,10029,417,10029,304,875325,2601
3,1.2,1.0,2.0,true,krys,40,true,1.00,23,434,23,1,1796,481
3,1.2,1.0,2.0,true,krys,41,true,1.00,7771,424,7770,236,680814,1020
3,1.2,1.0,2.0,true,krys,42,true,1.00,31,421,29,1,2386,526
3,1.2,1.0,2.0,true,krys,43,true,1.00,24,365,22,1,1730,494
3,1.2,1.0,2.0,true,krys,44,true,1.00,28,456,26,1,2276,1228
3,1.2,1.0,2.0,true,krys,45,true,1.00,21,402,20,1,1493,452
3,1.2,1.0,2.0,true,krys,46,true,1.00,2245,445,2243,68,190759,901
3,1.2,1.0,2.0,true,krys,47,true,1.00,16,459,14,1,1118,279
3,1.2,1.0,2.0,true,krys,48,true,1.00,8,352,6,1,497,76
3,1.2,1.0,2.0,true,krys,49,true,1.00,28,433,26,1,1971,611
3,1.2,1.0,2.0,true,krys,50,true,1.00,8125,432,8124,247,706678,711
3,1.2,1.0,2.0,true,krys,51,true,1.00,16,412,14,1,1115,464
3,1.2,1.0,2.0,true,krys,52,true,1.00,959,465,957,29,75965,1428
3,1.2,1.0,2.0,true,krys,53,true,1.00,7205,491,7204,221,589674,1001
3,1.2,1.0,2.0,true,krys,54,true,1.00,266,490,263,8,23428,930
3,1.2,1.0,2.0,true,krys,55,true,1.00,66,461,64,2,5480,1047
3,1.2,1.0,2.0,true,krys,56,true,1.00,10,345,8,1,659,306
3,1.2,1.0,2.0,true,krys,57,true,1.00,10,359,8,1,571,72
3,1.2,1.0,2.0,true,krys,58,true,1.00,7769,429,7769,241,654182,2355
3,1.2,1.0,2.0,true,krys,59,true,1.00,128,431,127,4,9386,938
3,1.2,1.0,2.0,true,krys,60,true,1.00,11276,444,11276,342,962123,1795
3,1.2,1.0,2.0,true,krys,61,true,1.00,33,453,31,1,2711,666
3,1.2,1.0,2.0,true,krys,62,true,1.00,2015,460,2013,62,154801,2315
3,1.2,1.0,2.0,true,krys,63,true,1.00,14312,590,14311,443,1211600,2149
3,1.2,1.0,2.0,true,krys,64,true,1.00,1346,502,1343,41,126998,1278
3,1.2,1.0,2.0,true,krys,65,true,1.00,9096,451,9095,279,746165,1896
3,1.2,1.0,2.0,true,krys,66,true,1.00,5677,485,5675,172,464040,1214
3,1.2,1.0,2.0,true,krys,67,true,1.00,10691,519,10689,324,897689,1778
3,1.2,1.0,2.0,true,krys,68,true,1.00,9,378,7,1,577,243
3,1.2,1.0,2.0,true,krys,69,true,1.00,2635,506,2633,80,182392,1198
3,1.2,1.0,2.0,true,krys,70,true,1.00,12476,540,12474,378,1082320,2973
3,1.2,1.0,2.0,true,krys,71,true,1.00,12,412,10,1,813,261
3,1.2,1.0,2.0,true,krys,72,true,1.00,27,386,25,1,2083,514
3,1.2,1.0,2.0,true,krys,73,true,1.00,8231,409,8230,250,698574,1120
3,1.2,1.0,2.0,true,krys,74,true,1.00,99,384,97,3,7525,1377
3,1.2,1.0,2.0,true,krys,75,true,1.00,93,442,91,3,6870,600
3,1.2,1.0,2.0,true,krys,76,true,1.00,4220,384,4219,128,377893,2004
3,1.2,1.0,2.0,true,krys,77,true,1.00,13,380,11,1,857,292
3,1.2,1.0,2.0,true,krys,78,true,1.00,5576,472,5574,169,499167,2744
3,1.2,1.0,2.0,true,krys,79,true,1.00,10,393,9,1,663,416
3,1.2,1.0,2.0,true,krys,80,true,1.00,20,429,18,1,1291,215
3,1.2,1.0,2.0,true,krys,81,true,1.00,11,382,9,1,687,76
3,1.2,1.0,2.0,true,krys,82,true,1.00,56,407,54,2,4209,785
3,1.2,1.0,2.0,true,krys,83,true,1.00,8164,410,8163,248,708788,1021
3,1.2,1.0,2.0,true,krys,84,true,1.00,13,358,11,1,879,197
3,1.2,1.0,2.0,true,krys,85,true,1.00,30,454,28,1,2424,798
3,1.2,1.0,2.0,true,krys,86,true,1.00,8925,482,8924,271,789687,2179
3,1.2,1.0,2.0,true,krys,87,true,1.00,10,394,8,1,685,277
3,1.2,1.0,2.0,true,krys,88,true,1.00,20,469,17,1,1402,218
3,1.2,1.0,2.0,true,krys,89,true,1.00,15,367,13,1,1029,262
3,1.2,1.0,2.0,true,krys,90,true,1.00,42,420,40,2,3759,840
3,1.2,1.0,2.0,true,krys,91,true,1.00,16,418,14,1,1108,295
3,1.2,1.0,2.0,true,krys,92,true,1.00,10320,399,10320,313,836602,2266
3,1.2,1.0,2.0,true,krys,93,true,1.00,17,414,15,1,1250,869
3,1.2,1.0,2.0,true,krys,94,true,1.00,18,381,16,1,1255,313
3,1.2,1.0,2.0,true,krys,95,true,1.00,492,453,490,15,35695,1051
3,1.2,1.0,2.0,true,krys,96,true,1.00,11,369,10,1,750,138
3,1.2,1.0,2.0,true,krys,97,true,1.00,84,423,82,3,6802,2200
3,1.2,1.0,2.0,true,krys,98,true,1.00,3234,511,3232,101,279347,1611
3,1.2,1.0,2.0,true,krys,99,true,1.00,31,436,29,1,2240,464
3,1.2,1.0,2.0,true,krys,100,true,1.00,5,385,3,1,260,46
3,1.2,1.0,2.0,true,patternCount,1,true,1.00,9476,518,9475,290,946283,2333
3,1.2,1.0,2.0,true,patternCount,2,true,1.00,15,541,13,1,914,204
3,1.2,1.0,2.0,true,patternCount,3,true,1.00,19,557,16,1,1288,352
3,1.2,1.0,2.0,true,patternCount,4,true,1.00,5,468,3,1,261,20
3,1.2,1.0,2.0,true,patternCount,5,true,1.00,14,443,12,1,928,283
3,1.2,1.0,2.0,true,patternCount,6,true,1.00,8,430,5,1,408,157
3,1.2,1.0,2.0,true,patternCount,7,true,1.00,12,563,10,1,700,170
