searchSteps,startWeight,endWeight,exponent,dynamicEnabled,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
3,1.2,0.6,0.5,true,original,1,true,1.00,3929,385,3853,111,59305,679
3,1.2,0.6,0.5,true,original,2,true,1.00,834,319,818,23,4451,115
3,1.2,0.6,0.5,true,original,3,true,1.00,501,258,499,14,3075,206
3,1.2,0.6,0.5,true,original,4,true,1.00,4648,484,4637,131,148352,919
3,1.2,0.6,0.5,true,original,5,true,1.00,6850,526,6819,199,211972,1076
3,1.2,0.6,0.5,true,original,6,true,1.00,1530,291,1509,41,34231,1126
3,1.2,0.6,0.5,true,original,7,true,1.00,3705,471,3682,111,158092,1066
3,1.2,0.6,0.5,true,original,8,true,1.00,46,323,33,1,532,126
3,1.2,0.6,0.5,true,original,9,true,1.00,2178,410,2139,57,20228,488
3,1.2,0.6,0.5,true,original,10,true,1.00,830,268,804,21,5135,406
3,1.2,0.6,0.5,true,original,11,true,1.00,1093,448,1087,30,16843,209
3,1.2,0.6,0.5,true,original,12,true,1.00,11652,582,11648,352,369670,677
3,1.2,0.6,0.5,true,original,13,true,1.00,9,300,4,1,134,9
3,1.2,0.6,0.5,true,original,14,true,1.00,53,397,22,1,391,56
3,1.2,0.6,0.5,true,original,15,true,1.00,14816,877,14767,445,354575,774
3,1.2,0.6,0.5,true,krys,1,true,1.00,11775,555,11749,357,355182,875
3,1.2,0.6,0.5,true,krys,2,true,1.00,7303,434,7299,219,203630,772
3,1.2,0.6,0.5,true,krys,3,true,1.00,9719,484,9716,303,292681,1013
3,1.2,0.6,0.5,true,krys,4,true,1.00,11497,506,11469,354,324548,751
3,1.2,0.6,0.5,true,krys,5,true,1.00,19,336,16,1,437,54
3,1.2,0.6,0.5,true,krys,6,true,1.00,9601,410,9598,291,273177,679
3,1.2,0.6,0.5,true,krys,7,true,1.00,4556,404,4554,138,127095,532
3,1.2,0.6,0.5,true,krys,8,true,1.00,13153,546,13150,400,365514,951
3,1.2,0.6,0.5,true,krys,9,true,1.00,44,366,30,1,622,280
3,1.2,0.6,0.5,true,krys,10,true,1.00,2714,414,2703,81,73274,687
3,1.2,0.6,0.5,true,krys,11,true,1.00,8546,410,8544,258,231908,723
3,1.2,0.6,0.5,true,krys,12,true,1.00,8440,441,8438,254,237973,865
3,1.2,0.6,0.5,true,krys,13,true,1.00,6899,420,6897,209,200646,789
3,1.2,0.6,0.5,true,krys,14,true,1.00,5446,419,5443,165,142257,761
3,1.2,0.6,0.5,true,krys,15,true,1.00,5058,392,5049,153,158983,703
3,1.2,0.6,0.5,true,krys,16,true,1.00,6988,436,6963,215,190913,827
3,1.2,0.6,0.5,true,krys,17,true,1.00,9638,482,9636,295,289499,658
3,1.2,0.6,0.5,true,krys,18,true,1.00,1747,397,1743,53,50166,455
3,1.2,0.6,0.5,true,krys,19,true,1.00,5877,393,5874,178,177342,778
3,1.2,0.6,0.5,true,krys,20,true,1.00,7297,474,7295,221,221481,681
3,1.2,0.6,0.5,true,krys,21,true,1.00,33,345,30,1,827,472
3,1.2,0.6,0.5,true,krys,22,true,1.00,15,377,10,1,275,26
3,1.2,0.6,0.5,true,krys,23,true,1.00,8649,500,8646,262,255821,769
3,1.2,0.6,0.5,true,krys,24,true,1.00,8465,449,8463,257,240174,781
3,1.2,0.6,0.5,true,krys,25,true,1.00,5577,430,5574,169,166190,770
3,1.2,0.6,0.5,true,krys,26,true,1.00,159,381,155,5,4743,571
3,1.2,0.6,0.5,true,krys,27,true,1.00,7037,408,7035,213,212043,1045
3,1.2,0.6,0.5,true,krys,28,true,1.00,6010,480,6007,182,177117,871
3,1.2,0.6,0.5,true,krys,29,true,1.00,6599,498,6596,200,210115,798
3,1.2,0.6,0.5,true,krys,30,true,1.00,10020,450,10018,308,297944,967
3,1.2,0.6,0.5,true,krys,31,true,1.00,1586,398,1583,48,44967,416
3,1.2,0.6,0.5,true,krys,32,true,1.00,1154,406,1150,35,33777,415
3,1.2,0.6,0.5,true,krys,33,true,1.00,7167,422,7165,220,195662,456
