searchSteps,startWeight,endWeight,exponent,dynamicEnabled,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
3,0.6,1.0,0.5,true,original,1,true,1.00,7068,372,6991,194,126201,1359
3,0.6,1.0,0.5,true,original,2,true,1.00,5859,315,5812,160,125960,719
3,0.6,1.0,0.5,true,original,3,true,1.00,1509,276,1501,41,24073,333
3,0.6,1.0,0.5,true,original,4,true,1.00,9355,464,9338,276,417635,1575
3,0.6,1.0,0.5,true,original,5,true,1.00,8740,489,8710,264,413036,1731
3,0.6,1.0,0.5,true,original,6,true,1.00,3999,296,3954,118,179203,1233
3,0.6,1.0,0.5,true,original,7,true,1.00,8310,483,8296,250,411172,1440
3,0.6,1.0,0.5,true,original,8,true,1.00,3378,308,3377,100,165446,1289
3,0.6,1.0,0.5,true,original,9,true,1.00,8033,410,7999,240,298573,1235
3,0.6,1.0,0.5,true,original,10,true,1.00,1893,269,1868,55,55556,430
3,0.6,1.0,0.5,true,original,11,true,1.00,7526,403,7523,228,255244,924
3,0.6,1.0,0.5,true,original,12,true,1.00,14685,568,14647,443,510262,964
3,0.6,1.0,0.5,true,original,13,true,1.00,1908,294,1906,58,66423,474
3,0.6,1.0,0.5,true,original,14,true,1.00,3504,361,3498,106,115998,556
3,0.6,1.0,0.5,true,original,15,true,1.00,25109,888,25085,764,844732,1189
3,0.6,1.0,0.5,true,krys,1,true,1.00,12443,490,12414,383,413497,1202
3,0.6,1.0,0.5,true,krys,2,false,0.67,7505,241,7504,241,151586,999
3,0.6,1.0,0.5,true,krys,3,true,1.00,12761,504,12735,386,445004,912
3,0.6,1.0,0.5,true,krys,4,true,1.00,10789,429,10787,333,357260,999
3,0.6,1.0,0.5,true,krys,5,true,1.00,3535,332,3533,110,114929,771
3,0.6,1.0,0.5,true,krys,6,true,1.00,9204,359,9203,279,301990,934
3,0.6,1.0,0.5,true,krys,7,true,1.00,7954,354,7946,241,271363,951
3,0.6,1.0,0.5,true,krys,8,true,1.00,10108,416,10107,315,325823,963
3,0.6,1.0,0.5,true,krys,9,true,1.00,5840,356,5838,178,203441,814
3,0.6,1.0,0.5,true,krys,10,true,1.00,8840,380,8839,269,302442,1039
3,0.6,1.0,0.5,true,krys,11,true,1.00,10131,402,10129,307,326845,944
3,0.6,1.0,0.5,true,krys,12,true,1.00,11638,448,11635,352,395854,1047
3,0.6,1.0,0.5,true,krys,13,true,1.00,6853,359,6852,208,224231,958
3,0.6,1.0,0.5,true,krys,14,true,1.00,8279,352,8278,251,268272,820
3,0.6,1.0,0.5,true,krys,15,true,1.00,8052,373,8050,244,284166,937
3,0.6,1.0,0.5,true,krys,16,true,1.00,8620,403,8611,264,277886,1023
3,0.6,1.0,0.5,true,krys,17,true,1.00,10142,435,10123,307,348833,961
3,0.6,1.0,0.5,true,krys,18,true,1.00,7403,400,7401,230,245194,907
3,0.6,1.0,0.5,true,krys,19,true,1.00,5739,390,5736,174,194022,1067
3,0.6,1.0,0.5,true,krys,20,true,1.00,9927,420,9926,301,345982,1095
3,0.6,1.0,0.5,true,krys,21,true,1.00,1154,335,1151,35,38273,718
3,0.6,1.0,0.5,true,krys,22,true,1.00,4198,336,4196,128,144954,922
3,0.6,1.0,0.5,true,krys,23,true,1.00,9635,426,9633,300,325451,937
3,0.6,1.0,0.5,true,krys,24,true,1.00,10115,435,10096,306,326097,1076
3,0.6,1.0,0.5,true,krys,25,true,1.00,12311,489,12308,374,432412,946
3,0.6,1.0,0.5,true,krys,26,true,1.00,3957,300,3956,120,137958,922
3,0.6,1.0,0.5,true,krys,27,true,1.00,8273,424,8271,251,283076,1130
3,0.6,1.0,0.5,true,krys,28,true,1.00,9080,439,9079,284,311811,952
3,0.6,1.0,0.5,true,krys,29,true,1.00,9239,421,9238,288,320431,899
3,0.6,1.0,0.5,true,krys,30,true,1.00,13429,545,13428,407,469355,1266
3,0.6,1.0,0.5,true,krys,31,true,1.00,9690,423,9690,295,321421,1105
3,0.6,1.0,0.5,true,krys,32,true,1.00,8216,386,8215,249,286247,1148
3,0.6,1.0,0.5,true,krys,33,true,1.00,8282,367,8281,252,269846,993
3,0.6,1.0,0.5,true,krys,34,true,1.00,7851,401,7850,241,269506,894
3,0.6,1.0,0.5,true,krys,35,true,1.00,7769,426,7754,235,275558,1182
3,0.6,1.0,0.5,true,krys,36,false,0.91,31980,999,31979,999,1035643,852
3,0.6,1.0,0.5,true,krys,37,true,1.00,8145,423,8127,251,262020,802
3,0.6,1.0,0.5,true,krys,38,true,1.00,9004,381,9003,276,307890,952
3,0.6,1.0,0.5,true,krys,39,true,1.00,12700,457,12699,389,412466,854
3,0.6,1.0,0.5,true,krys,40,true,1.00,9767,415,9766,297,324139,893
3,0.6,1.0,0.5,true,krys,41,false,0.70,32069,999,32069,999,1082459,737
3,0.6,1.0,0.5,true,krys,42,true,1.00,6995,416,6993,212,216073,954
3,0.6,1.0,0.5,true,krys,43,true,1.00,7668,338,7667,233,230069,811
3,0.6,1.0,0.5,true,krys,44,true,1.00,11916,485,11914,362,394214,933
3,0.6,1.0,0.5,true,krys,45,true,1.00,10297,418,10296,313,315361,978
3,0.6,1.0,0.5,true,krys,46,true,1.00,11216,414,11215,344,352279,1006
3,0.6,1.0,0.5,true,krys,47,true,1.00,10098,415,10097,311,331340,1053
3,0.6,1.0,0.5,true,krys,48,true,1.00,8470,377,8468,257,280773,893
3,0.6,1.0,0.5,true,krys,49,true,1.00,10312,425,10311,314,312823,817
3,0.6,1.0,0.5,true,krys,50,true,1.00,10228,393,10228,310,341518,882
3,0.6,1.0,0.5,true,krys,51,true,1.00,8809,375,8808,267,281951,725
3,0.6,1.0,0.5,true,krys,52,true,1.00,10165,434,10163,308,315469,952
3,0.6,1.0,0.5,true,krys,53,true,1.00,9402,368,9401,287,302030,1041
3,0.6,1.0,0.5,true,krys,54,true,1.00,14229,561,14228,442,482129,966
3,0.6,1.0,0.5,true,krys,55,true,1.00,11186,452,11186,343,364827,896
3,0.6,1.0,0.5,true,krys,56,true,1.00,4851,305,4847,147,155164,715
3,0.6,1.0,0.5,true,krys,57,true,1.00,5045,328,5043,153,150555,649
3,0.6,1.0,0.5,true,krys,58,true,1.00,9086,418,9084,291,284569,850
3,0.6,1.0,0.5,true,krys,59,true,1.00,9848,386,9847,300,302424,906
3,0.6,1.0,0.5,true,krys,60,true,1.00,12772,472,12754,388,402553,1020
3,0.6,1.0,0.5,true,krys,61,true,1.00,9960,445,9958,305,323010,1075
3,0.6,1.0,0.5,true,krys,62,true,1.00,11019,424,11018,338,323397,905
3,0.6,1.0,0.5,true,krys,63,true,1.00,14057,544,14056,432,448903,874
3,0.6,1.0,0.5,true,krys,64,true,1.00,11290,514,11289,358,276446,1054
3,0.6,1.0,0.5,true,krys,65,true,1.00,8968,416,8967,280,266357,817
3,0.6,1.0,0.5,true,krys,66,true,1.00,13131,521,13130,398,388550,954
